,@diffgr:id,@msdata:rowOrder,NomeEstacao,CodEstacao,Bacia,SubBacia,Operadora,Responsavel,Municipio-UF,Latitude,Longitude,Altitude,CodRio,NomeRio,Origem,StatusEstacao
2468,Table2469,2468,PCH PIAU JUSANTE,58746000,5,58,01060 - CEMIG SUL - CEMIG Geração Sul S.A.,01060 - CEMIG SUL - CEMIG Geração Sul S.A.,PIAU-MG,-21.50670,-43.36690,0.00,58652100,RIO PIAU,Setor Elétrico,Ativo
2469,Table2470,2469,PCH ANNA MARIA MONTANTE,58753080,5,58,01001 - ÁGUA CLARA - Água Clara Energética S.A.,01001 - ÁGUA CLARA - Água Clara Energética S.A.,SANTOS DUMONT-MG,-21.43830,-43.51470,821.00,58652500,RIO PINHO,Setor Elétrico,Ativo
2470,Table2471,2470,PCH ANNA MARIA BARRAMENTO,58753100,5,58,01001 - ÁGUA CLARA - Água Clara Energética S.A.,01001 - ÁGUA CLARA - Água Clara Energética S.A.,SANTOS DUMONT-MG,-21.48310,-43.46030,0.00,58652500,RIO PINHO,Setor Elétrico,Ativo
2471,Table2472,2471,PCH ANNA MARIA JUSANTE,58753120,5,58,01001 - ÁGUA CLARA - Água Clara Energética S.A.,01001 - ÁGUA CLARA - Água Clara Energética S.A.,SANTOS DUMONT-MG,-21.48640,-43.45890,615.00,58652500,RIO PINHO,Setor Elétrico,Ativo
2472,Table2473,2472,PCH ANNA MARIA RIBEIRÃO DAS POSSES,58753140,5,58,01001 - ÁGUA CLARA - Água Clara Energética S.A.,01001 - ÁGUA CLARA - Água Clara Energética S.A.,SANTOS DUMONT-MG,-21.49140,-43.47190,788.00,58385000,RIBEIRÃO DAS POSSES,Setor Elétrico,Ativo
2473,Table2474,2473,PCH GUARY BARRAMENTO,58753150,5,58,00361 - BROOKFIELD M.G. - Brookfield Energia Renovavel Minas Gerais S.A.,00361 - BROOKFIELD M.G. - Brookfield Energia Renovavel Minas Gerais S.A.,SANTOS DUMONT-MG,-21.48890,-43.45530,770.00,58652500,RIO PINHO,Setor Elétrico,Ativo
2474,Table2475,2474,PCH GUARY JUSANTE,58753180,5,58,00361 - BROOKFIELD M.G. - Brookfield Energia Renovavel Minas Gerais S.A.,00361 - BROOKFIELD M.G. - Brookfield Energia Renovavel Minas Gerais S.A.,SANTOS DUMONT-MG,-21.49470,-43.41890,657.00,58652500,RIO PINHO,Setor Elétrico,Ativo
2475,Table2476,2475,PCH NOVA MAURICO MONTANTE,58764800,5,58,00081 - VALE - Vale S.A.,00081 - VALE - Vale S.A.,LEOPOLDINA-MG,-21.51830,-42.91720,0.00,58652000,RIO NOVO,Setor Elétrico,Ativo
2476,Table2477,2476,PCH NOVA MAURICIO BARRAMENTO,58764900,5,58,00081 - VALE - Vale S.A.,00081 - VALE - Vale S.A.,LEOPOLDINA-MG,-21.47580,-42.84530,0.00,58652000,RIO NOVO,Setor Elétrico,Ativo
2477,Table2478,2477,USINA MAURÍCIO,58765001,5,58,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas,ITAMARATI DE MINAS-MG,-21.47140,-42.82970,212.00,58652000,RIO NOVO,RHN,Ativo
2478,Table2479,2478,CATAGUASES,58770000,5,58,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas,CATAGUASES-MG,-21.38940,-42.69640,169.00,58600000,RIO POMBA,RHN,Ativo
2479,Table2480,2479,UHE BARRA DO BRAÚNA MONTANTE,58787000,5,58,00478 - BRAÚNA - Barra do Braúna Energética S.A,00478 - BRAÚNA - Barra do Braúna Energética S.A,CATAGUASES-MG,-21.45000,-42.57920,0.00,58652800,RIBEIRÃO SÃO JOÃO,Setor Elétrico,Ativo
2480,Table2481,2480,UHE BARRA DO BRAÚNA SÃO JOÃO,58788200,5,58,00478 - BRAÚNA - Barra do Braúna Energética S.A,00478 - BRAÚNA - Barra do Braúna Energética S.A,LARANJAL-MG,-21.36360,-42.47720,0.00,58652800,RIBEIRÃO SÃO JOÃO,Setor Elétrico,Ativo
2481,Table2482,2481,UHE BARRA DO BRAÚNA BARRAMENTO,58788500,5,58,00478 - BRAÚNA - Barra do Braúna Energética S.A,00478 - BRAÚNA - Barra do Braúna Energética S.A,RECREIO-MG,-21.44750,-42.40560,0.00,58600000,RIO POMBA,Setor Elétrico,Ativo
2482,Table2483,2482,UHE BARRA DO BRAÚNA JUSANTE,58788600,5,58,00478 - BRAÚNA - Barra do Braúna Energética S.A,00478 - BRAÚNA - Barra do Braúna Energética S.A,RECREIO-MG,-21.44530,-42.39190,0.00,58600000,RIO POMBA,Setor Elétrico,Ativo
2483,Table2484,2483,SANTO ANTÔNIO DE PÁDUA II,58790002,5,58,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas,SANTO ANTÔNIO DE PÁDUA-RJ,-21.54220,-42.18060,0.00,58600000,RIO POMBA,RHN,Ativo
2484,Table2485,2484,APERIBÉ,58792100,5,58,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas,APERIBE-RJ,-21.62110,-42.10000,0.00,58600000,RIO POMBA,RHN,Ativo
2485,Table2486,2485,YPU,58826035,5,58,00439 - INFOPER - Infoper,00438 - INEA-RJ - Instituto Estadual do Ambiente,NOVA FRIBURGO-RJ,-22.29556,-42.52667,0.00,58740500,RIBEIRÃO SANTO ANTÔNIO,RHN,Ativo
2486,Table2487,2486,OLARIA,58826060,5,58,00439 - INFOPER - Infoper,00438 - INEA-RJ - Instituto Estadual do Ambiente,NOVA FRIBURGO-RJ,-22.30861,-42.54222,7.09,58721100,RIO CÔNEGO,RHN,Ativo
2487,Table2488,2487,NOVA FRIBURGO,58826065,5,58,00439 - INFOPER - Infoper,00438 - INEA-RJ - Instituto Estadual do Ambiente,NOVA FRIBURGO-RJ,-22.27861,-42.53361,830.00,58722000,RIO BENGALA,RHN,Ativo
2488,Table2489,2488,PCH SANTO ANTÔNIO MONTANTE 1,58828000,5,58,00697 - RIOGRANDE - Geração Hidroelétrica Rio Grande S.A.,00697 - RIOGRANDE - Geração Hidroelétrica Rio Grande S.A.,BOM JARDIM-RJ,-22.16560,-42.36890,553.00,58720000,RIO GRANDE,Setor Elétrico,Ativo
2489,Table2490,2489,PCH SANTO ANTÔNIO MONTANTE 2,58828200,5,58,00697 - RIOGRANDE - Geração Hidroelétrica Rio Grande S.A.,00697 - RIOGRANDE - Geração Hidroelétrica Rio Grande S.A.,BOM JARDIM-RJ,-22.16690,-42.34810,544.00,58722300,RIO SÃO JOSÉ,Setor Elétrico,Ativo
2490,Table2491,2490,PCH SANTO ANTÔNIO BARRAMENTO,58828500,5,58,00697 - RIOGRANDE - Geração Hidroelétrica Rio Grande S.A.,00697 - RIOGRANDE - Geração Hidroelétrica Rio Grande S.A.,BOM JARDIM-RJ,-22.13920,-42.35190,539.00,58720000,RIO GRANDE,Setor Elétrico,Ativo
2491,Table2492,2491,PCH SANTO ANTÔNIO JUSANTE,58828600,5,58,00697 - RIOGRANDE - Geração Hidroelétrica Rio Grande S.A.,00697 - RIOGRANDE - Geração Hidroelétrica Rio Grande S.A.,BOM JARDIM-RJ,-22.13690,-42.35220,517.00,58720000,RIO GRANDE,Setor Elétrico,Ativo
2492,Table2493,2492,PCH SANTA ROSA II BARRAMENTO,58829200,5,58,00632 - SANTA ROSA - Santa Rosa S.A,00632 - SANTA ROSA - Santa Rosa S.A,BOM JARDIM-RJ,-22.12190,-42.30920,494.00,58720000,RIO GRANDE,Setor Elétrico,Ativo
2493,Table2494,2493,PCH SANTA ROSA II JUSANTE,58829400,5,58,00632 - SANTA ROSA - Santa Rosa S.A,00632 - SANTA ROSA - Santa Rosa S.A,CORDEIRO-RJ,-22.09440,-42.27830,369.00,58720000,RIO GRANDE,Setor Elétrico,Ativo
2494,Table2495,2494,MANUEL DE MORAIS,58846000,5,58,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas,SANTA MARIA MADALENA-RJ,-22.02420,-42.13440,249.00,58720000,RIO GRANDE,RHN,Ativo
2495,Table2496,2495,PCH SÃO SEBASTIÃO DO ALTO BARRAMENTO,58846700,5,58,00697 - RIOGRANDE - Geração Hidroelétrica Rio Grande S.A.,00697 - RIOGRANDE - Geração Hidroelétrica Rio Grande S.A.,SÃO SEBASTIÃO DO ALTO-RJ,-21.93670,-42.09060,159.00,58720000,RIO GRANDE,Setor Elétrico,Ativo
2496,Table2497,2496,PCH SÃO SEBASTIÃO DO ALTO JUSANTE,58846800,5,58,00697 - RIOGRANDE - Geração Hidroelétrica Rio Grande S.A.,00697 - RIOGRANDE - Geração Hidroelétrica Rio Grande S.A.,SÃO SEBASTIÃO DO ALTO-RJ,-21.93530,-42.09110,159.00,58720000,RIO GRANDE,Setor Elétrico,Ativo
2497,Table2498,2497,PCH CAJU BARRAMENTO,58847000,5,58,00697 - RIOGRANDE - Geração Hidroelétrica Rio Grande S.A.,00697 - RIOGRANDE - Geração Hidroelétrica Rio Grande S.A.,SÃO SEBASTIÃO DO ALTO-RJ,-21.89940,-42.04780,147.00,58720000,RIO GRANDE,Setor Elétrico,Ativo
2498,Table2499,2498,PCH CAJU JUSANTE,58847500,5,58,00697 - RIOGRANDE - Geração Hidroelétrica Rio Grande S.A.,00697 - RIOGRANDE - Geração Hidroelétrica Rio Grande S.A.,SÃO SEBASTIÃO DO ALTO-RJ,-21.89780,-42.04690,129.00,58720000,RIO GRANDE,Setor Elétrico,Ativo
2499,Table2500,2499,PCH TUDELÂNDIA BARRAMENTO,58848000,5,58,00662 - TUDELÂNDIA - Tudelândia Central Elétrica S.A,00662 - TUDELÂNDIA - Tudelândia Central Elétrica S.A,SANTA MARIA MADALENA-RJ,-21.92610,-41.94970,487.70,58361320,RIBEIRÃO D,Setor Elétrico,Ativo
2500,Table2501,2500,PCH TUDELÂNDIA JUSANTE,58848200,5,58,00662 - TUDELÂNDIA - Tudelândia Central Elétrica S.A,00662 - TUDELÂNDIA - Tudelândia Central Elétrica S.A,SANTA MARIA MADALENA-RJ,-21.91190,-41.95810,317.00,58361320,RIBEIRÃO D,Setor Elétrico,Ativo
2501,Table2502,2501,PIMENTEL,58850000,5,58,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas,SÃO FIDÉLIS-RJ,-21.77000,-41.93830,80.00,58720000,RIO GRANDE,RHN,Ativo
2502,Table2503,2502,CGH CHAVE DO VAZ BARRAMENTO,58858000,5,58,00470 - QUANTA - Quanta Geração S.A.,00470 - QUANTA - Quanta Geração S.A.,CANTAGALO-RJ,-21.92530,-42.31000,223.00,58770000,RIO NEGRO,Setor Elétrico,Ativo
2503,Table2504,2503,CGH CHAVE DO VAZ JUSANTE,58858500,5,58,00470 - QUANTA - Quanta Geração S.A.,00470 - QUANTA - Quanta Geração S.A.,CANTAGALO-RJ,-21.92530,-42.31000,223.00,58770000,RIO NEGRO,Setor Elétrico,Ativo
2504,Table2505,2504,PCH EUCLIDELÂNDIA BARRAMENTO,58863000,5,58,00470 - QUANTA - Quanta Geração S.A.,00470 - QUANTA - Quanta Geração S.A.,CANTAGALO-RJ,-21.91420,-42.25780,196.00,58770000,RIO NEGRO,Setor Elétrico,Ativo
2505,Table2506,2505,PCH EUCLIDELÂNDIA JUSANTE,58863500,5,58,00470 - QUANTA - Quanta Geração S.A.,00470 - QUANTA - Quanta Geração S.A.,CANTAGALO-RJ,-21.92140,-42.25190,148.00,58770000,RIO NEGRO,Setor Elétrico,Ativo
2506,Table2507,2506,DOIS RIOS,58874000,5,58,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas,SÃO FIDÉLIS-RJ,-21.64420,-41.85890,50.00,58700000,RIO DOIS RIOS,RHN,Ativo
2507,Table2508,2507,SÃO FIDELIS,58880001,5,58,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas,SÃO FIDÉLIS-RJ,-21.64530,-41.75220,0.00,58001000,RIO PARAÍBA DO SUL,RHN,Ativo
2508,Table2509,2508,CGH MIGUEL PEREIRA JUSANTE,58905080,5,58,00723 - ZONA DA MATA - Zona da Mata Geração S.A,00723 - ZONA DA MATA - Zona da Mata Geração S.A,MIRAÍ-MG,-21.19670,-42.57170,262.00,58800000,RIO MURIAÉ,Setor Elétrico,Ativo
2509,Table2510,2509,FAZENDA UMBAÚBAS,58910000,5,58,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas,MURIAÉ-MG,-21.05060,-42.51420,488.00,58820000,RIO PRETO,RHN,Ativo
2510,Table2511,2510,PCH CORONEL DOMICIANO MONTANTE,58912080,5,58,01060 - CEMIG SUL - CEMIG Geração Sul S.A.,01060 - CEMIG SUL - CEMIG Geração Sul S.A.,ROSÁRIO DA LIMEIRA-MG,-21.00250,-42.47560,648.00,58820100,RIO SEM PEIXE,Setor Elétrico,Ativo
2511,Table2512,2511,PCH CORONEL DOMICIANO BARRAMENTO,58912090,5,58,01060 - CEMIG SUL - CEMIG Geração Sul S.A.,01060 - CEMIG SUL - CEMIG Geração Sul S.A.,ROSÁRIO DA LIMEIRA-MG,-21.01330,-42.44780,648.00,58820100,RIO SEM PEIXE,Setor Elétrico,Ativo
2512,Table2513,2512,PCH GLÓRIA MONTANTE 2,58918100,5,58,00081 - VALE - Vale S.A.,00081 - VALE - Vale S.A.,MURIAÉ-MG,-20.97500,-42.35250,0.00,58830000,RIO GLÓRIA,Setor Elétrico,Ativo
2513,Table2514,2513,PCH GLÓRIA MONTANTE 1,58918120,5,58,00081 - VALE - Vale S.A.,00081 - VALE - Vale S.A.,MURIAÉ-MG,-20.99940,-42.36810,326.00,58830000,RIO GLÓRIA,Setor Elétrico,Ativo
2514,Table2515,2514,PCH GLÓRIA BARRAMENTO,58918130,5,58,00081 - VALE - Vale S.A.,00081 - VALE - Vale S.A.,MURIAÉ-MG,-21.04000,-42.32860,326.00,58830000,RIO GLÓRIA,Setor Elétrico,Ativo
2515,Table2516,2515,PCH GLÓRIA JUSANTE,58918140,5,58,00081 - VALE - Vale S.A.,00081 - VALE - Vale S.A.,MURIAÉ-MG,-21.04440,-42.33750,286.00,58830000,RIO GLÓRIA,Setor Elétrico,Ativo
2516,Table2517,2516,PCH ORMEO J. BOTELHO BARRAMENTO,58918160,5,58,00619 - RIO GLÓRIA - Rio Glória Energética S.A,00619 - RIO GLÓRIA - Rio Glória Energética S.A,MURIAÉ-MG,-21.08470,-42.34390,0.00,58830000,RIO GLÓRIA,Setor Elétrico,Ativo
2517,Table2518,2517,PCH ORMEO J. BOTELHO JUSANTE,58918180,5,58,00619 - RIO GLÓRIA - Rio Glória Energética S.A,00619 - RIO GLÓRIA - Rio Glória Energética S.A,MURIAÉ-MG,-21.09890,-42.33810,0.00,58830000,RIO GLÓRIA,Setor Elétrico,Ativo
2518,Table2519,2518,PATROCÍNIO DO MURIAÉ,58920000,5,58,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas,PATROCÍNIO DO MURIAÉ-MG,-21.15060,-42.21440,167.00,58800000,RIO MURIAÉ,RHN,Ativo
2519,Table2520,2519,CGH ANTÔNIO PRADO JUSANTE,58921100,5,58,01153 - PRADO - Antônio Prado Energia S.A.,01153 - PRADO - Antônio Prado Energia S.A.,EUGENÓPOLIS-MG,-21.03140,-42.19640,260.00,58822000,RIO GAVIÃO,Setor Elétrico,Ativo
2520,Table2521,2520,EUGENÓPOLIS,58921500,5,58,00101 - IGAM-MG - Instituto Mineiro de Gestão das Águas,00101 - IGAM-MG - Instituto Mineiro de Gestão das Águas,EUGENÓPOLIS-MG,-21.12080,-42.19690,196.00,58822000,RIO GAVIÃO,RHN,Ativo
2521,Table2522,2521,PCH CARANGOLA MONTANTE 2,58924000,5,58,00320 - CARANGOLA - Carangola Energia S.A,00320 - CARANGOLA - Carangola Energia S.A,DIVINO-MG,-20.62220,-42.14280,636.00,58840000,RIO CARANGOLA,Setor Elétrico,Ativo
2522,Table2523,2522,PCH CARANGOLA MONTANTE 1,58927000,5,58,00320 - CARANGOLA - Carangola Energia S.A,00320 - CARANGOLA - Carangola Energia S.A,CARANGOLA-MG,-20.70530,-42.07390,559.00,58840000,RIO CARANGOLA,Setor Elétrico,Ativo
2523,Table2524,2523,PCH CARANGOLA BARRAMENTO,58928000,5,58,00320 - CARANGOLA - Carangola Energia S.A,00320 - CARANGOLA - Carangola Energia S.A,CARANGOLA-MG,-20.70280,-42.05920,556.00,58840000,RIO CARANGOLA,Setor Elétrico,Ativo
2524,Table2525,2524,PCH CARANGOLA JUSANTE,58929000,5,58,00320 - CARANGOLA - Carangola Energia S.A,00320 - CARANGOLA - Carangola Energia S.A,CARANGOLA-MG,-20.70250,-42.03810,398.00,58840000,RIO CARANGOLA,Setor Elétrico,Ativo
2525,Table2526,2525,CARANGOLA,58930000,5,58,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas,CARANGOLA-MG,-20.74000,-42.02390,399.00,58840000,RIO CARANGOLA,RHN,Ativo
2526,Table2527,2526,PCH TOMBOS MONTANTE 2,58930500,5,58,00470 - QUANTA - Quanta Geração S.A.,00470 - QUANTA - Quanta Geração S.A.,TOMBOS-MG,-20.89530,-42.00560,277.00,58840000,RIO CARANGOLA,Setor Elétrico,Ativo
2527,Table2528,2527,PCH TOMBOS MONTANTE 1,58931300,5,58,00470 - QUANTA - Quanta Geração S.A.,00470 - QUANTA - Quanta Geração S.A.,TOMBOS-MG,-20.90360,-42.03030,268.00,58652800,RIBEIRÃO SÃO JOÃO,Setor Elétrico,Ativo
2528,Table2529,2528,PCH TOMBOS BARRAMENTO,58931500,5,58,00470 - QUANTA - Quanta Geração S.A.,00470 - QUANTA - Quanta Geração S.A.,TOMBOS-MG,-20.91470,-42.02750,273.00,58840000,RIO CARANGOLA,Setor Elétrico,Ativo
2529,Table2530,2529,PCH TOMBOS JUSANTE,58933000,5,58,00470 - QUANTA - Quanta Geração S.A.,00470 - QUANTA - Quanta Geração S.A.,TOMBOS-MG,-20.91440,-42.03530,193.00,58840000,RIO CARANGOLA,Setor Elétrico,Ativo
2530,Table2531,2530,PORCIUNCULA,58934000,5,58,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas,PORCIÚNCULA-RJ,-20.96330,-42.03720,188.00,58840000,RIO CARANGOLA,RHN,Ativo
2531,Table2532,2531,CGH COMENDADOR VENÃNCIO MONTANTE 2,58938000,5,58,00226 - CEP - Companhia Energética Paulista S.A.,00226 - CEP - Companhia Energética Paulista S.A.,MURIAÉ-MG,-21.13420,-42.34720,200.00,58800000,RIO MURIAÉ,Setor Elétrico,Ativo
2532,Table2533,2532,CGH COMENDADOR VENÂNCIO MONTANTE 1,58938800,5,58,00226 - CEP - Companhia Energética Paulista S.A.,00226 - CEP - Companhia Energética Paulista S.A.,ITAPERUNA-RJ,-21.19780,-42.12310,197.00,58800000,RIO MURIAÉ,Setor Elétrico,Ativo
2533,Table2534,2533,CGH COMENDADOR VENÂNCIO BARRAMENTO,58939000,5,58,00226 - CEP - Companhia Energética Paulista S.A.,00226 - CEP - Companhia Energética Paulista S.A.,ITAPERUNA-RJ,-21.18560,-42.09940,168.00,58800000,RIO MURIAÉ,Setor Elétrico,Ativo
2534,Table2535,2534,CGH COMENDADOR VENÂNCIO JUSANTE,58939050,5,58,00226 - CEP - Companhia Energética Paulista S.A.,00226 - CEP - Companhia Energética Paulista S.A.,ITAPERUNA-RJ,-21.18940,-42.09360,167.00,58800000,RIO MURIAÉ,Setor Elétrico,Ativo
2535,Table2536,2535,ITAPERUNA,58940000,5,58,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas,ITAPERUNA-RJ,-21.20720,-41.89220,113.00,58800000,RIO MURIAÉ,RHN,Ativo
2536,Table2537,2536,ITAPERUNA,58940000,5,58,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas,ITAPERUNA-RJ,-21.20720,-41.89220,113.00,58800000,RIO MURIAÉ,CotaOnline,Ativo
2537,Table2538,2537,CARDOSO MOREIRA,58960000,5,58,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas,CAMPO DOS GOYTACAZES-RJ,-21.48720,-41.61670,28.00,58800000,RIO MURIAÉ,CotaOnline,Ativo
2538,Table2539,2538,CARDOSO MOREIRA,58960000,5,58,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas,CAMPO DOS GOYTACAZES-RJ,-21.48720,-41.61670,28.00,58800000,RIO MURIAÉ,RHN,Ativo
2539,Table2540,2539,CAMPOS - PONTE MUNICIPAL,58974000,5,58,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas,CAMPO DOS GOYTACAZES-RJ,-21.75330,-41.30030,14.00,58001000,RIO PARAÍBA DO SUL,RHN,Ativo
2540,Table2541,2540,PCH MACABU BARRAMENTO,59139400,5,59,00470 - QUANTA - Quanta Geração S.A.,00470 - QUANTA - Quanta Geração S.A.,TRAJANO DE MORAIS-RJ,-22.17890,-42.10810,672.00,59230000,RIO MACABU,Setor Elétrico,Ativo
2541,Table2542,2541,PCH MACABU JUSANTE,59139500,5,59,00470 - QUANTA - Quanta Geração S.A.,00470 - QUANTA - Quanta Geração S.A.,MACAÉ-RJ,-22.22690,-42.10060,332.00,59230000,RIO MACABU,Setor Elétrico,Ativo
2542,Table2543,2542,PCH GLICÉRIO BARRAMENTO,59139700,5,59,00470 - QUANTA - Quanta Geração S.A.,00470 - QUANTA - Quanta Geração S.A.,MACAÉ-RJ,-22.23890,-42.07580,251.00,59313000,RIO SÃO PEDRO,Setor Elétrico,Ativo
2543,Table2544,2543,PCH GLICÉRIO JUSANTE,59139800,5,59,00470 - QUANTA - Quanta Geração S.A.,00470 - QUANTA - Quanta Geração S.A.,MACAÉ-RJ,-22.23810,-42.06310,120.00,59313000,RIO SÃO PEDRO,Setor Elétrico,Ativo
2544,Table2545,2544,PORTAL SILVA JARDIM (PC-02),59192502,5,59,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00438 - INEA-RJ - Instituto Estadual do Ambiente,SILVA JARDIM-RJ,-22.64220,-42.40110,0.00,59432000,RIO CAPIVARI,RHN,Ativo
2545,Table2546,2545,BARRA DE MARICÁ,59222000,5,59,00438 - INEA-RJ - Instituto Estadual do Ambiente,00438 - INEA-RJ - Instituto Estadual do Ambiente,MARICÁ-RJ,-22.95500,-42.80890,1.00,59456500,LAGOA DE MARICA,RHN,Ativo
2546,Table2547,2546,MUMBUCA,59222100,5,59,00438 - INEA-RJ - Instituto Estadual do Ambiente,00438 - INEA-RJ - Instituto Estadual do Ambiente,MARICÁ-RJ,-22.90670,-42.81440,0.00,59456500,LAGOA DE MARICA,RHN,Ativo
2547,Table2548,2547,COLUBANDÊ-ALCÂNTARA,59228050,5,59,00438 - INEA-RJ - Instituto Estadual do Ambiente,00438 - INEA-RJ - Instituto Estadual do Ambiente,SÃO GONÇALO-RJ,-22.84920,-43.00890,0.00,59457230,RIO ALCÂNT,RHN,Ativo
2548,Table2549,2548,COLUMBANDÊ,59228100,5,59,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00438 - INEA-RJ - Instituto Estadual do Ambiente,SÃO GONÇALO-RJ,-22.84190,-43.00860,15.75,59457250,RIO COLUBANDÊ,RHN,Ativo
2549,Table2550,2549,CACHOEIRAS DE MACACU,59235002,5,59,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00438 - INEA-RJ - Instituto Estadual do Ambiente,CACHOEIRAS DE MACACU-RJ,-22.47860,-42.65750,33.00,59457000,RIO MACACU,RHN,Ativo
2550,Table2551,2550,PONTE DE TANGUÁ,59240900,5,59,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00438 - INEA-RJ - Instituto Estadual do Ambiente,TANGUÁ-RJ,-22.72750,-42.72639,28.48,59457100,RIO CACERIBU,RHN,Ativo
2551,Table2552,2551,RETA NOVA,59241200,5,59,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00438 - INEA-RJ - Instituto Estadual do Ambiente,ITABORAÍ-RJ,-22.71280,-42.80750,26.08,59457100,RIO CACERIBU,RHN,Ativo
2552,Table2553,2552,DUAS BARRAS,59242000,5,59,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00438 - INEA-RJ - Instituto Estadual do Ambiente,DUAS BARRAS-RJ,-22.43830,-42.76110,35.00,59457300,RIO GUAPIAÇU,RHN,Ativo
2553,Table2554,2553,QUIZANGA,59245002,5,59,00438 - INEA-RJ - Instituto Estadual do Ambiente,00438 - INEA-RJ - Instituto Estadual do Ambiente,CACHOEIRAS DE MACACU-RJ,-22.56440,-42.84920,9.00,59457300,RIO GUAPIAÇU,RHN,Ativo
2554,Table2555,2554,ICONHA (ORINDI),59245200,5,59,00438 - INEA-RJ - Instituto Estadual do Ambiente,00438 - INEA-RJ - Instituto Estadual do Ambiente,MAGÉ-RJ,-22.54780,-42.89810,12.00,59457600,RIO ICONHA,RHN,Ativo
2555,Table2556,2555,BARRAGEM DA CEDAE,59248900,5,59,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00438 - INEA-RJ - Instituto Estadual do Ambiente,ITABORAÍ-RJ,-22.65690,-42.93170,10.70,59460400,CANAL DE IMUNANA,RHN,Ativo
2556,Table2557,2556,PONTE RJ-10,59250100,5,59,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00438 - INEA-RJ - Instituto Estadual do Ambiente,SÃO PEDRO DA ALDEIA-RJ,-22.86722,-42.04694,5.17,59445000,LAGOA DE ARARUAMA,RHN,Ativo
2557,Table2558,2557,PARQUE SÃO MIGUEL,59250900,5,59,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00438 - INEA-RJ - Instituto Estadual do Ambiente,MAGÉ-RJ,-22.61470,-43.03890,13.82,59460000,RIO MAJE OU SANTO ALEIXO,RHN,Ativo
2558,Table2559,2558,ESTRADA DA CONCEIÇÃO,59252000,5,59,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00438 - INEA-RJ - Instituto Estadual do Ambiente,MAGÉ-RJ,-22.60970,-43.10220,23.44,59460060,RIO SURUI,RHN,Ativo
2559,Table2560,2559,SANTA CRUZ DA SERRA,59270000,5,59,00438 - INEA-RJ - Instituto Estadual do Ambiente,00438 - INEA-RJ - Instituto Estadual do Ambiente,DUQUE DE CAXIAS-RJ,-22.63690,-43.28830,7.00,59460600,RIO SARACURUNA,RHN,Ativo
2560,Table2561,2560,CLUBE CATAVENTO,59279000,5,59,00439 - INFOPER - Infoper,00438 - INEA-RJ - Instituto Estadual do Ambiente,NOVA IGUAÇU-RJ,-22.65080,-43.41580,8.06,59470000,RIO IGUAÇU,RHN,Ativo
2561,Table2562,2561,CIEP 100,59284200,5,59,00439 - INFOPER - Infoper,00438 - INEA-RJ - Instituto Estadual do Ambiente,BELFORD ROXO-RJ,-22.77944,-43.39944,18.63,59470200,CANAL DE SARAPUI,RHN,Ativo
2562,Table2563,2562,AV. AUTOMÓVEL CLUBE,59305028,5,59,00439 - INFOPER - Infoper,00438 - INEA-RJ - Instituto Estadual do Ambiente,RIO DE JANEIRO-RJ,-22.82190,-43.35110,6.00,59471200,RIO ACARI,RHN,Ativo
